淮南牛肉汤(百强大厦店),30.080222,120.216341
豪大大鸡排(义桥店),30.072819,120.208948
蜜果之蜜制鲜饮(义桥店),30.073475,120.210335
意纯意式(义桥星天地店),30.076189,120.209552
重庆酸辣粉,30.074353,120.207291
summer饮品,30.072837,120.212799
兄弟快餐店,30.079674,120.2215
炸酱面女孩(临浦店),30.056098,120.249798
晨光烧饼(义桥店),30.072823,120.210302
阿能面馆,30.058166,120.249447
辣么疯狂双骨瓦罐麻辣烫,30.072781,120.213467
山村小吃,30.073322,120.215597
沙县营养小吃(新峡路),30.079105,120.215989
东北小吃,30.078087,120.216293
随意小吃,30.072813,120.215494
安庆包子店(新峡路),30.078147,120.216271
傻子瓜子,30.07341,120.208449
脆皮千层饼,30.078619,120.216328
养生窝窝头,30.071695,120.209844
阿伟面馆,30.081917,120.216063
福建沙县风味小吃,30.080631,120.216357
牛肉面馆,30.073997,120.207065
河南风味早餐店,30.077812,120.21621
奶茶博士(义桥店),30.073104,120.214144
茶语时间全国连锁(义桥店),30.07278,120.212323
无邪鲜榨果汁,30.0731,120.21439
honey,30.073854,120.215686
木屋烧烤(临浦店),30.057863,120.251084
黑珍珠茶餐厅,30.052005,120.251056
山地鲜饭店,30.053103,120.254319
新水富大酒店,30.051026,120.257408
飞祥饭店,30.064536,120.270805
江海饭店,30.069913,120.277883
台湾苏式牛排(临浦店),30.055524,120.25483
灶头烧柴火鱼●餐厅(临浦店),30.052417,120.250912
朝天门。火锅,30.057016,120.252242
章鱼川菜馆,30.05615,120.251613
锦尚豆捞,30.055016,120.250414
临浦大毛土菜馆,30.05023,120.264465
海鱼饭店,30.098714,120.284216
临浦元港火锅餐厅,30.059348,120.251291
正新鸡排(临浦店),30.054894,120.254802
尚品宫韩式自助烤肉(商贸店),30.059139,120.251161
土豪烧烤,30.055193,120.254813
叶胖子川味馆,30.069909,120.278184
兄弟海鲜大灶台(临浦店),30.051374,120.257792
木炭烧烤(临浦店),30.059701,120.251856
杨小贤(临浦店),30.055103,120.254813
王氏阳澄湖大闸蟹临浦店,30.056175,120.253957
十秒到云南过桥米线(临浦店),30.054839,120.254849
乐速面疙瘩(萧山临浦店),30.050689,120.255003
乡村面馆,30.05104,120.255985
森立海鲜,30.054046,120.253988
运河人家,30.078118,120.276511
娘娘庙,30.062648,120.271279
董姐姐1号馄饨铺,30.054965,120.254723
嘟尚客自选快餐,30.056084,120.251143
有意思复合式连锁休闲茶餐厅no.571,30.051036,120.255364
临浦塞纳左岸咖啡店,30.059339,120.251416
王婆小吃(临浦店),30.05392,120.25474
聚得隆饭店,30.062435,120.266228
莫卡乡村(临浦汇宇店),30.053447,120.255101
啖啖龙虾(临浦店),30.053962,120.255062
一鸣真鲜奶吧(东藩店),30.050427,120.254928
小奶油蛋糕烘培西点,30.056161,120.253977
福建沙县营养小吃,30.063997,120.271871
里河饭店,30.051476,120.250626
次坞阿生打面馆,30.051846,120.250555
可莎蜜儿(临浦店),30.050489,120.255008
来一个台湾饭团,30.050759,120.254983
乡村大锅台,30.051316,120.261355
运河人家农家菜,30.072652,120.26153
斯利美休闲站(临浦店),30.054016,120.255331
